         ca_county          | d_year | web_q1_q2_increase | store_q1_q2_increase | web_q2_q3_increase | store_q2_q3_increase 
 Casey County               |   2000 | 0.9543581480385026 |   0.9436757502688522 |  2.113166437279509 |   1.8499322684023631
 Cavalier County            |   2000 | 0.9365525836683325 |   0.9252286219559819 | 2.0112685869228155 |      1.7808648718787
 Cedar County               |   2000 |  1.037359286273567 |   0.9846998421792816 | 1.7658087751656573 |   1.7368127451976907
 Chambers County            |   2000 | 1.1440315296480341 |   0.9847091693656045 | 1.8258823373384463 |   1.7390791229626863
 Charlottesville city       |   2000 | 0.9586647966558942 |   0.8939638151315947 |  2.109156489106803 |   1.6104139175558707
 Chatham County             |   2000 | 1.2377716180416254 |    1.028083782826121 | 1.7976136204371158 |   1.7213820666129296
 Chesapeake city            |   2000 | 0.8031789432233588 |   0.7904484606053529 |  1.911561941021082 |   1.8839613945692806
 Chesterfield County        |   2000 | 1.0879618716563155 |   0.9295382182236264 |   1.69334757374725 |   1.5272968034160974
 Chilton County             |   2000 | 0.9942036475122126 |   0.9282745436306868 |  2.159056811793724 |   1.9908857049435724
 Chippewa County            |   2000 | 0.9994550758958842 |    0.970168508738363 | 1.7876447292650235 |   1.7438122534054856
 Chittenden County          |   2000 |  1.028989550253723 |   0.9819093087544628 | 2.1492488939446046 |    1.491710136221773
 Clarke County              |   2000 | 0.9875147612616627 |    0.912837193659663 | 1.9708103865408515 |   1.7945545266536023
 Clayton County             |   2000 | 1.0566450434406505 |   0.8970413839933686 |  1.971592840890659 |   1.9189243644594072
 Clermont County            |   2000 | 0.9799405173319978 |   0.9709161619942973 | 1.9361487531037729 |   1.9049617642428274
 Clinch County              |   2000 |  1.208413863977751 |   0.8432748546159912 | 1.7961123674672292 |   1.7522057951384145
 Cochran County             |   2000 | 1.2089120337679566 |   0.9563090115731777 | 1.9650299509815017 |   1.9141386601455077
 Colonial Heights city      |   2000 | 1.1029834856152099 |   1.0829965088242932 | 1.6787187999095425 |   1.6469289795344557
 Columbiana County          |   2000 |  0.993269859916765 |   0.9456865968466166 | 1.9693921648348585 |    1.965067428876286
 Conecuh County             |   2000 | 0.9967257551081091 |   0.9617167600168569 |  2.016723345932943 |   1.5889914175588316
 Contra Costa County        |   2000 | 0.9031911655748938 |   0.8764456239740223 | 1.9428412179473162 |   1.7209148341813378
 Converse County            |   2000 | 1.2646318151048281 |   0.9793756452607305 | 2.2025351240433415 |   1.7105396779376916
 Coosa County               |   2000 | 1.1480469543810197 |   1.0095215978178367 | 2.0422463579204972 |   1.6185005122643332
 Crawford County            |   2000 | 0.9526163164488578 |   0.8967314710283855 |  1.937602952400854 |     1.80813768530044
 Cuming County              |   2000 | 1.0721523690109989 |   0.7334677973552702 | 2.7421742364419788 |   1.9257673564754072
 Currituck County           |   2000 | 1.1550745359607413 |   1.0096068490797476 |  1.946469428915124 |   1.7145835302065586
 Curry County               |   2000 | 0.8500483836914877 |   0.7899725249500371 | 2.2993172402150805 |   1.9732462577202352
 Dane County                |   2000 |  1.051740016231137 |    0.901749420490519 | 1.6696611427869608 |   1.6498931770556957
 Daniels County             |   2000 | 1.0924194834318588 |   1.0522200382932128 |  1.995203481406262 |   1.8117498290678018
 Davison County             |   2000 | 0.9094975301777259 |   0.8608628281121323 |  1.839260194903982 |   1.7031832000849796
 DeSoto County              |   2000 | 0.9839917810581813 |   0.9486506893169911 | 1.7831800917704885 |   1.7294633670474238
 Decatur County             |   2000 | 1.0343337440384315 |   0.9416116540057736 | 1.8708341324553226 |   1.8163719056697216
 Delaware County            |   2000 | 1.0468697149190078 |   0.8656899244300771 | 1.9035591603073025 |   1.8878543686841605
 Denver County              |   2000 | 0.8647913731904336 |   0.8592908854387857 | 1.9474570485347933 |   1.8672060211605133
 Desha County               |   2000 | 1.1421886224022813 |   1.0406918877365845 | 1.7649234793210125 |   1.7107978051839812
 Doddridge County           |   2000 |  1.021148864850921 |   0.9523670714178548 | 1.7374041189438267 |   1.6494459629668856
 Dolores County             |   2000 | 0.9669180707346756 |   0.8774424107388535 | 2.2058803750514984 |   1.8524863878378164
 Door County                |   2000 | 1.1585239119236246 |   1.1225632812340922 | 1.7591217404796204 |   1.4945823637771456
 Drew County                |   2000 | 1.2098897553360308 |   1.1756977877161288 | 1.7786326545663398 |   1.7351120434304173
 Dubois County              |   2000 | 0.9421775559521713 |    0.904771848773999 | 2.1538007849279457 |    1.951904950939974
 Dyer County                |   2000 | 1.0510539881377468 |   0.8984814946837578 |  2.246901149440358 |    1.856576073135911
 Edwards County             |   2000 | 1.0557724104573074 |   1.0297866402727982 | 1.8370765407432945 |   1.7650973592139585
 Ellsworth County           |   2000 | 1.1657453228064727 |   0.9454581805435618 | 1.9671660737835672 |   1.7317921749607295
 Fairfax city               |   2000 | 0.8447876907430798 |   0.7760154032688839 | 2.1389155098875747 |    2.012892897791422
 Fayette County             |   2000 | 0.9961687452356446 |    0.918393755954305 | 1.8715056672151287 |   1.8469460566584728
 Fergus County              |   2000 | 1.2058903069682858 |    1.034887704201226 | 1.7430155848494582 |    1.649275550743339
 Finney County              |   2000 | 0.9642699995160068 |   0.8426055999779641 | 2.1370496813754345 |   1.8986822324514798
 Fluvanna County            |   2000 | 1.0259678082194505 |   0.8998751545259227 |  2.052961379713872 |   1.9402324603419177
 Frederick County           |   2000 | 1.2059517006800766 |    1.010093775169395 | 1.8939366522923005 |    1.708010438278057
 Furnas County              |   2000 | 1.2856748378557028 |   0.9366079608397067 | 1.8496472678032245 |    1.794286708572195
 Gadsden County             |   2000 | 0.9538226668916429 |   0.9437561911788214 | 1.9804887689039326 |   1.8454003760856634
 Garland County             |   2000 | 1.0269165904495308 |   0.8742336116552338 |  2.110637295646765 |     1.90774568596691
 Gogebic County             |   2000 |  1.070927547274158 |   0.8691891953855796 | 1.7844401202114946 |   1.7287301294052881
 Golden Valley County       |   2000 |  0.971021495964143 |   0.8538684755321666 | 2.1405610533942685 |   2.0392434128831765
 Goochland County           |   2000 |  0.889261798837148 |   0.6804784805041505 |  2.468161470561703 |    2.114848658163464
 Gosper County              |   2000 | 1.1417467662023142 |   1.1019171850400191 | 2.0831890494065832 |    1.907387054731514
 Greenbrier County          |   2000 |  1.050897219540438 |   1.0219319812057401 | 2.0823204733352294 |   1.7899372642574511
 Greer County               |   2000 | 1.0473848056904218 |   0.9650886762887578 |  2.008643952811201 |   1.7369229519433727
 Gregg County               |   2000 | 0.9622108473916842 |   0.9376258914733381 | 2.1032498252594065 |   2.0442391927287313
 Gregory County             |   2000 | 1.3473217235477708 |    1.047989878743717 | 1.9586384420344893 |    1.861287652149637
 Guadalupe County           |   2000 | 1.1112425396818102 |   1.0391625562717473 |  1.800995364789166 |   1.7711992924832818
 Gulf County                |   2000 | 1.0929291802977648 |   0.9077372954325608 | 1.7681491556870186 |   1.7240529103776483
 Haakon County              |   2000 | 1.1520943719422299 |   0.9934412636847558 | 1.9982431285359536 |   1.7081450773656455
 Hamblen County             |   2000 | 0.9814368793748812 |   0.9576432171998963 | 1.9923390526063935 |    1.782168093739983
 Hansford County            |   2000 | 1.1052254655570295 |   0.8071538898700225 |  2.183488763395193 |   2.0709975093722073
 Hardee County              |   2000 | 0.9991467351938281 |   0.8845562360781536 | 2.2831088138619164 |   1.8702858597686227
 Hardeman County            |   2000 | 1.0825212690254185 |   0.9238797364093049 | 1.9468814588232821 |   1.9062952648369138
 Harris County              |   2000 | 1.0682466938200208 |   0.9073324097816637 | 1.8979450978549304 |   1.7757710722297475
 Harvey County              |   2000 |  1.350871236418653 |   0.9723969829592534 |   2.32895310498695 |    1.746565388302493
 Heard County               |   2000 |  0.951351487362794 |   0.9154474068143763 | 2.1327129316598383 |   1.8081281370708593
 Hertford County            |   2000 |  0.975649611597375 |   0.8855346353997141 | 1.7633844779321346 |   1.6613579218359178
 Hickman County             |   2000 | 1.0432141987578922 |   1.0120048736991236 |  2.110620265859419 |    1.902407603050012
 Highland County            |   2000 | 1.0765290023566183 |   1.0434574275540138 |  2.139614403061951 |   1.5735615802420255
 Highlands County           |   2000 | 1.3443070468894462 |   0.9106248593641406 | 1.8779611091955415 |    1.717621313009409
 Holmes County              |   2000 | 0.9502832730946015 |   0.9249120758322903 | 1.9383755473798527 |   1.7773788356476012
 Honolulu County            |   2000 | 1.4404046108324284 |   0.8805927289483326 |  2.053890589900689 |   1.7515870859698264
 Hood River County          |   2000 | 1.0028969457667112 |   0.9082824344218742 | 1.9324282285245886 |   1.7568462422794018
 Huerfano County            |   2000 | 1.0633949060228085 |   0.9022061984837083 | 1.7854890071498208 |    1.650775352528802
 Hughes County              |   2000 | 0.9421280477196095 |   0.8242132988321328 | 2.4358999597852273 |   1.9027370800445382
 Hunt County                |   2000 | 1.0423923400116377 |   0.8709606071580859 | 1.8906504399123416 |   1.8757155060897075
 Independence County        |   2000 | 0.7741331228239979 |    0.766910562457525 |  2.775983207468164 |   1.9360405531383997
 Iowa County                |   2000 | 0.8574035000726489 |   0.8150505642664753 |  2.172015166339441 |    2.019538704889014
 Isle of Wight County       |   2000 | 1.0162336285989184 |   0.8135063689522821 | 2.0727916700479017 |    2.048070472545809
 Jackson Parish             |   2000 | 0.9275719736556985 |   0.8333801076570471 | 2.7222953708674944 |   2.1991656636673564
 Jerome County              |   2000 | 0.8892459735891652 |   0.8767252834953934 |  2.084597346155073 |   2.0058825920328274
 Johnston County            |   2000 | 1.1621930431895977 |   1.0017800081380424 |  2.157293317423146 |   1.7180443733660022
 Judith Basin County        |   2000 | 1.1155686996215046 |   0.8665078490584466 |  2.191570037974492 |    1.784662101886067
 Juneau County              |   2000 | 1.2659737376225744 |   0.7950429400307516 | 1.9945529760662477 |    1.959134027927439
 Kendall County             |   2000 |  1.084105214767698 |   0.9360501656250839 | 1.8755876629853132 |   1.8658486227617919
 Kings County               |   2000 | 1.0338755165054963 |   1.0052051731461586 |  2.010933072400451 |   1.7189099921583695
 La Plata County            |   2000 | 0.8993798183752021 |   0.8810084652830924 | 1.7534705335284033 |   1.7452349753225804
 La Porte County            |   2000 | 1.0115605872780828 |   0.9829665145586136 | 1.9981399218773992 |   1.7808173113404349
 La Salle Parish            |   2000 |  1.027079085959163 |   0.9200316306525603 | 3.0635859028091477 |   1.9284442314665222
 Laclede County             |   2000 | 0.8566504812387067 |   0.8158360635335823 | 2.4527674596249156 |    2.020668286816456
 Lagrange County            |   2000 | 1.1486403152813949 |   0.8808487405136505 | 1.9820450078475338 |   1.8824262088336519
 Lake and Peninsula Borough |   2000 | 1.1786869447582524 |   1.0585191346796303 | 1.7776597404309105 |   1.5535519981641934
 Lamb County                |   2000 | 1.0126125710738942 |   0.8969537512384991 | 1.8883191058565278 |    1.759036635141608
 Lanier County              |   2000 | 1.1893732278264786 |   1.0539854605841659 | 1.9763094685218197 |   1.7624607061253457
 Le Flore County            |   2000 | 0.9949259231336486 |   0.9668327214614828 | 2.4343899313949326 |   1.8114291503225994
 Leon County                |   2000 | 1.1164681973064865 |   0.9432237932504253 | 1.9997248175790687 |   1.9112374422922505
 Licking County             |   2000 |  1.028660488954289 |   0.9918956563831298 | 1.9014801224477618 |   1.6901507738279336
 Little River County        |   2000 | 0.8524119859790655 |   0.8035502517549212 | 1.8903949040889947 |    1.607187884172436
 Live Oak County            |   2000 | 1.1126877837484632 |   0.9319058096033278 | 2.0236646852520983 |   1.9087226052254411
 Logan County               |   2000 |  0.982071876374823 |   0.9506460240476005 | 1.8097447274813463 |   1.7977304935756193
 Lumpkin County             |   2000 | 0.9322736684757552 |   0.9075715401886498 | 1.9521698085093528 |   1.9502974624212457
 Mackinac County            |   2000 | 1.1007562250221194 |   0.8652502416202802 |  2.094480537970297 |   1.7762829737245054
 Madison County             |   2000 | 0.9880587023221459 |   0.9503671212886585 | 1.9831399292680953 |   1.7702391999442866
 Magoffin County            |   2000 | 1.0816001407210074 |   0.9955667773260731 | 1.8150071398515886 |   1.7760306488184192
 Malheur County             |   2000 | 0.9655887149513629 |   0.8078304662378283 | 1.9419432517227666 |   1.6751375052187907
 Manistee County            |   2000 | 0.9354618081528424 |   0.8931434070896431 |  2.175458437459171 |    1.667411001262958
 Marathon County            |   2000 | 0.9880347638682778 |    0.937204370299415 | 1.8399481180292812 |   1.6968434881194325
 Marin County               |   2000 | 0.9139322011190218 |   0.9135917781860662 |  1.987820628419282 |   1.8919956512975973
 Marion County              |   2000 | 0.9335685312280684 |    0.906060434980659 |  2.021965582287967 |   1.9508359250088172
 Martin County              |   2000 | 1.0029323533907943 |   0.9583474490869618 | 1.8863082000061369 |    1.810125418329586
 Mason County               |   2000 | 0.9945046194687527 |   0.9603991027834811 |   1.85298256927917 |     1.83112805694542
 Matagorda County           |   2000 | 0.9228823336166606 |   0.8139537852531681 | 1.9619104998439107 |   1.8798619562551977
 Matanuska-Susitna Borough  |   2000 |  0.853221935132444 |   0.8470586519201695 | 1.9040721968140926 |   1.6460595449973923
 McClain County             |   2000 | 1.1231772721044917 |   0.9400754874071069 |   2.20948966277064 |   1.4791415466337094
 McDowell County            |   2000 | 1.0744328301353139 |   0.9514478261951137 | 2.0508918287124867 |   1.8633933042230333
 McLennan County            |   2000 |  1.057221718658175 |   0.8709185717049285 | 1.6926711345699865 |     1.64128999046987
 Mecklenburg County         |   2000 | 1.0615885245847008 |   0.8489329425772062 |  2.163109131289762 |   1.8012468936290074
 Merrick County             |   2000 | 0.9009836137951454 |   0.8526861183480567 |   2.18942224184935 |   1.9214783892507639
 Milam County               |   2000 | 1.2882698572121358 |   0.8467543696260327 | 1.9338199459856915 |    1.805126938525719
 Mills County               |   2000 | 1.0950800818017403 |   1.0126913065680034 | 1.9461017262678906 |    1.865370447722536
 Mono County                |   2000 | 1.0599880975397458 |   0.8987097061734238 | 1.5648308736385463 |     1.45029759523058
 Monona County              |   2000 |  0.975237447508149 |   0.9608134453721997 | 1.8088861763208708 |   1.8052307080171015
 Montezuma County           |   2000 | 0.9275471845874295 |   0.8451697158570092 | 2.1843496130002187 |   1.7711470142822006
 Montgomery County          |   2000 | 0.9429057693003706 |   0.9168150911687036 | 1.9151712306155197 |   1.9034550251097577
 Montrose County            |   2000 | 1.1633534736282296 |   1.0694473977143049 |  1.817913817603753 |   1.7698767396002384
 Morrill County             |   2000 | 1.1023565471718428 |   1.0729795948533123 |  1.913447062611377 |   1.8980928934520467
 Morrow County              |   2000 | 0.9958736490404556 |   0.9608541683136712 |  2.053674249491843 |   1.8539953065256252
 Moultrie County            |   2000 | 0.9834362676274921 |   0.9061890110181062 |  2.236709812585963 |   1.8472201964222488
 Mower County               |   2000 |  0.935192453516471 |   0.9180154012030287 | 1.9247188448340828 |     1.78859159604094
 Murray County              |   2000 |  1.174117499255476 |   0.8548605773905361 | 1.9826906633968788 |    1.954048857380019
 Nance County               |   2000 | 0.8380253125331223 |   0.8305445838290574 |  2.402742770611854 |   1.7391408517467961
 Navarro County             |   2000 |  1.084899673800495 |   0.9124995991601369 | 1.5587201000195243 |   1.5356021445847148
 Nemaha County              |   2000 |  1.026570271337655 |   0.9648882595187778 |  2.154422761422817 |   1.8280414955235158
 New Hanover County         |   2000 |  1.030712834922472 |   0.9499099326325346 | 2.1787057507851975 |   1.8690609958991862
 New Kent County            |   2000 | 1.0694950435820192 |    1.018314012711347 |  2.123853686139098 |   1.6194251611929162
 New Madrid County          |   2000 | 1.2096941794335827 |   0.8818069070129905 |  2.171292926204096 |    1.955199904605425
 Newberry County            |   2000 |  1.026329165115051 |   0.8706446011919133 |  2.141491682756138 |   1.8516193603646753
 Newport County             |   2000 | 0.8203025463261608 |   0.7551130203607633 | 2.4683043235801727 |   2.1772233545880746
 Nicholas County            |   2000 | 0.9944287463633253 |   0.9052574815232369 | 1.8321584551876986 |   1.7601113787123832
 Nolan County               |   2000 | 1.0784377099338773 |    1.025575724159236 | 1.7557971575154732 |   1.6978010943148378
 Norton city                |   2000 | 0.8172179038623112 |   0.7640637612575002 |  2.614760391910745 |   1.9247596360526888
 Nowata County              |   2000 | 0.9971796488822999 |    0.956602936876697 | 1.9430745047844784 |   1.9116029918085826
 Nueces County              |   2000 |  1.036997747063366 |   0.8430655894671386 |  2.116023112163148 |    1.852786128303243
 Oceana County              |   2000 | 1.3822589969903578 |   0.8172813007028934 | 2.1082115493138205 |    1.888155310918067
 Ogle County                |   2000 | 1.1833455414824936 |   0.9801914190516157 | 1.7618533110039962 |   1.5798541267158919
 Okanogan County            |   2000 | 0.9479981547884903 |   0.7759242044854088 |  2.521983879825978 |    2.289933771139457
 Okeechobee County          |   2000 | 1.2462826092374935 |   0.9561536389647374 | 1.8279776159616683 |   1.7380974197944052
 Onondaga County            |   2000 | 1.0775391174928712 |   0.9542065585955505 | 1.9897203458062198 |   1.6467760131741724
 Orange County              |   2000 | 0.9411588302936429 |   0.9244010812876169 |  2.009036929846195 |    1.850307079888607
 Orleans Parish             |   2000 | 1.1041330041213988 |   0.9687869198056878 | 1.9002003901852003 |   1.7955817006738737
 Owsley County              |   2000 | 1.1661953241072907 |    0.837258314926498 | 1.8484147622978315 |   1.7355984608423392
 Owyhee County              |   2000 | 1.0339947592161947 |   0.9885127117291378 |  2.004176399052249 |    2.001491448729065
 Page County                |   2000 |  1.006597500740101 |   0.9554853832422681 | 2.0424443242263477 |   1.8965961599823782
 Parke County               |   2000 | 0.8307673395569176 |   0.8093297437295848 |  2.255112695027777 |   1.9108241430940782
 Passaic County             |   2000 | 1.0171744779962875 |    0.873959362728814 |  2.252008452144103 |    2.019310120542101
 Peach County               |   2000 | 1.0776144984044418 |   0.9838646584770467 | 1.9893332806013309 |     1.82875539293582
 Pennington County          |   2000 | 1.1986727619177608 |    1.053297302930244 |  1.623495937691869 |   1.5371720910692235
 Perquimans County          |   2000 | 0.9478231823046382 |   0.8680682314878083 | 2.5368538980360733 |   1.9688019336710432
 Perry County               |   2000 | 1.0154065486411672 |   0.9104399153301999 | 1.9960633519855848 |    1.887982940693425
 Pitkin County              |   2000 | 0.8898654856454892 |   0.8281308450007716 |  2.115686997761939 |   1.9608234504266735
 Plaquemines Parish         |   2000 | 1.4718338238618418 |   0.9587969844353469 | 1.9238932226806968 |    1.795432003917038
 Pointe Coupee Parish       |   2000 | 1.4583454541081406 |   0.9089351220572641 |  1.779179095796266 |   1.7242707699521624
 Poweshiek County           |   2000 | 1.1107526575674704 |   0.9575243824887747 | 2.0195472033577437 |    1.651318077598336
 Prince Edward County       |   2000 | 1.0969778264711874 |   0.9246895295581373 |  1.871831051731532 |    1.664192299442483
 Ramsey County              |   2000 |  0.921764498828411 |    0.905942455928486 | 2.4452321767516962 |   1.9131094729169769
 Randall County             |   2000 | 0.9768389072048558 |   0.8490129988066969 |  2.053739047301621 |    1.966146409889204
 Rapides Parish             |   2000 |  1.150800879322559 |   0.8207421062108644 |   1.87442785836806 |   1.7549052989594562
 Rappahannock County        |   2000 | 0.9806758480168097 |   0.9374980111284389 | 1.9786663812686465 |   1.8455931724478623
 Rawlins County             |   2000 |  1.148861296282657 |    0.905355727744592 | 2.1032481576453406 |    1.830629448632246
 Ray County                 |   2000 | 1.2170557145402179 |    1.146152474537934 | 1.5697006119747805 |   1.5308141502069919
 Real County                |   2000 | 1.0059388533132383 |   0.8510938565388518 | 2.1829654737133386 |   1.9306393370852537
 Red River Parish           |   2000 | 0.9471845837037327 |    0.884113509465363 | 1.9687530393830044 |   1.7958269492916716
 Refugio County             |   2000 | 0.9306716473607455 |   0.9165375996435942 | 2.3842687169892596 |   1.8766530146463456
 Richland Parish            |   2000 | 1.0331744011415716 |   0.8977564341841352 |  2.057985572681683 |    1.785719651176871
 Rio Grande County          |   2000 | 1.1062666835404764 |   1.0472394994512932 | 2.0873420512674317 |   1.9004936444674536
 Ripley County              |   2000 | 1.0490368059224877 |   0.7758852961310987 | 2.0023117211622297 |   1.8384736537324966
 Rock County                |   2000 | 0.9906905000476992 |   0.9531700429028145 | 1.8417117625033812 |   1.7663148837581046
 Rockdale County            |   2000 |  0.972267240886241 |   0.9028976207215562 |  2.477539295095689 |   1.8105748246822861
 Roscommon County           |   2000 | 0.9729857220079136 |    0.805705752390038 | 2.0348273508293726 |   1.9302349196835151
 Roseau County              |   2000 |  0.907491489941801 |   0.9053393046920355 | 1.9185096311829337 |   1.7810828744062657
 Rusk County                |   2000 | 0.9491342347215798 |   0.9401972825163463 |  2.154053407243969 |   1.8396251392808158
 Sabine County              |   2000 | 1.1596955342136646 |   0.9703813377280938 |  2.006047201130173 |   1.8674677464887848
 Sacramento County          |   2000 | 1.1008489906147563 |   0.9398587937109959 | 2.0495007518658337 |   1.9002753785583946
 Saluda County              |   2000 | 0.9013417866141248 |   0.8582112098537971 | 1.8689378040385483 |   1.7973126357073328
 San Patricio County        |   2000 | 0.7628339367645269 |   0.7557690349986647 | 2.0952641044600173 |   2.0482125526107615
 Sanborn County             |   2000 | 0.8267673366611658 |   0.7965550258149362 | 1.9737345583107362 |   1.9293826891662185
 Sangamon County            |   2000 | 1.2285099776719788 |    1.071832461683277 | 1.8483431355464366 |    1.624935792308801
 Saratoga County            |   2000 | 0.9049973691601184 |   0.8589179815360483 | 2.2143137252391067 |   1.8846510999151382
 Sevier County              |   2000 | 1.0295954318285159 |    0.924405404216876 |  2.064375037118613 |    1.825405229133498
 Seward County              |   2000 | 1.0391597430069062 |   0.9781562131505268 | 1.6476964243557337 |    1.512905503682865
 Shackelford County         |   2000 | 0.9791034079507541 |   0.9502746649955452 | 2.3608965558383774 |   1.9113409304476519
 Shawano County             |   2000 | 1.0807684743873482 |   0.9448546876539038 | 1.9939203854500351 |   1.9910530958941948
 Smith County               |   2000 | 0.9797847743456142 |   0.9416924882445852 | 1.8227024971999657 |   1.7691552339275396
 Snyder County              |   2000 | 0.9490498869824697 |   0.9020182659769427 |  1.971503861255954 |   1.7363480000384286
 Solano County              |   2000 | 1.1153549879443527 |   0.9271335272540385 |  2.237051958970209 |   1.7695123693854042
 Stanley County             |   2000 | 1.1373901918659444 |    0.906250329515446 | 2.6340461688030414 |   1.8305259170317705
 Stevens County             |   2000 | 0.9982061827596862 |   0.9783364382206042 | 1.8625370847409837 |    1.786253617894461
 Stoddard County            |   2000 | 1.0955013132825588 |   1.0589641344806393 | 1.8066107796132893 |   1.7709394202910855
 Sumner County              |   2000 |   1.22038376091933 |   1.0539262420810214 | 1.7146752893750454 |    1.652812426421252
 Swain County               |   2000 |  0.772147796170561 |   0.7292009892597636 | 2.4220869265595137 |   2.1092303201089972
 Sweet Grass County         |   2000 | 1.1109476590991922 |   0.8118165917792277 | 2.1473107437355496 |   1.8562399119142108
 Swift County               |   2000 | 1.1256916717280072 |   0.7906792778081632 | 1.9420339834193303 |   1.8577894521048304
 Teller County              |   2000 |  0.970068478482412 |   0.9679031311715401 | 2.1399613471998116 |   1.7967754192530552
 Tishomingo County          |   2000 | 1.0700598652707884 |   0.8190967237392444 | 2.1227468051460883 |   1.9282632661720707
 Tooele County              |   2000 |  1.167069953917363 |   1.0754857171644703 | 1.8965504944360223 |   1.5169508037529578
 Towns County               |   2000 | 1.1554893475698083 |   0.9135738266150762 | 1.9702934102615475 |    1.816774863142859
 Transylvania County        |   2000 |  1.250491573995691 |   1.1379510301134996 |  1.854810691255992 |   1.7112083176194164
 Treasure County            |   2000 |  1.089011991128358 |   0.9531660073497021 | 2.2054188409695588 |   1.9159833186660973
 Trigg County               |   2000 | 1.2294760470195147 |   1.0035097188047684 | 1.6666670532832693 |   1.6648671852882269
 Tripp County               |   2000 |  1.094187194989405 |    1.041380849832335 |  2.134134678152518 |   1.7161686807052166
 Tulsa County               |   2000 | 1.0694140422264413 |   0.9022619381958449 | 2.2202672999714013 |   1.8804279777505553
 Tunica County              |   2000 | 1.0029839759040422 |   0.7923641900555204 | 2.4709848939317345 |    1.908162216857259
 Ulster County              |   2000 | 0.9332589575707934 |    0.899554931217978 | 1.9337076474947166 |     1.83933691661636
