     channel     |              id              |       sales        |      returns_      |       profit        
 catalog channel | catalog_pageAAAAAAAAAGMBAAAA |  555283.9299999999 |            26480.9 |           -45083.68
 catalog channel | catalog_pageAAAAAAAAAHACAAAA |          351814.96 |           17807.67 |  29019.440000000006
 catalog channel | catalog_pageAAAAAAAAAHLBAAAA |          1202808.4 |           57842.36 |          -190607.12
 catalog channel | catalog_pageAAAAAAAAAHMBAAAA |  537333.8100000002 |           30931.94 |          -142065.45
 catalog channel | catalog_pageAAAAAAAAAIACAAAA | 433598.43999999994 |  8350.710000000001 |   7880.230000000003
 catalog channel | catalog_pageAAAAAAAAAILBAAAA |         1339700.21 |           69281.34 | -126629.14999999997
 catalog channel | catalog_pageAAAAAAAAAIMBAAAA |  529797.8999999999 | 17495.309999999998 |  -70254.94000000002
 catalog channel | catalog_pageAAAAAAAAAJACAAAA |  304700.4099999999 |            8979.54 | -20819.379999999997
 catalog channel | catalog_pageAAAAAAAAAJLBAAAA | 1150795.2000000007 |           50186.01 | -252212.97999999998
 catalog channel | catalog_pageAAAAAAAAAJMBAAAA |          541442.04 |           14468.83 |  -51223.16999999999
 catalog channel | catalog_pageAAAAAAAAAKACAAAA | 337694.08999999997 | 14360.359999999999 |  -84250.06999999998
 catalog channel | catalog_pageAAAAAAAAAKLBAAAA | 1342294.9000000001 |  43414.71000000001 | -101088.17000000001
 catalog channel | catalog_pageAAAAAAAAAKMBAAAA |  551095.4500000001 |           17541.34 |          -103385.14
 catalog channel | catalog_pageAAAAAAAAAKPBAAAA |          228813.56 | 14547.080000000002 |  -51974.92999999999
 catalog channel | catalog_pageAAAAAAAAALACAAAA | 323210.83999999997 |  7530.249999999999 |  3432.0899999999965
 catalog channel | catalog_pageAAAAAAAAALLBAAAA |         1118656.97 |           58761.67 |           -99882.63
 catalog channel | catalog_pageAAAAAAAAALPBAAAA |           245891.8 |  8566.119999999999 |  -53080.32000000001
 catalog channel | catalog_pageAAAAAAAAAMACAAAA | 385415.20999999996 | 36671.909999999996 |  -33940.57000000001
 catalog channel | catalog_pageAAAAAAAAAMLBAAAA |         1057388.31 |           39373.89 | -122653.17000000003
 catalog channel | catalog_pageAAAAAAAAAMPBAAAA | 227197.18000000002 |            7526.67 |            -41754.7
 catalog channel | catalog_pageAAAAAAAAANACAAAA | 337578.93999999994 | 26002.769999999997 |           -62212.14
 catalog channel | catalog_pageAAAAAAAAANLBAAAA | 1154006.6599999992 |           29931.15 | -159799.31000000003
 catalog channel | catalog_pageAAAAAAAAANPBAAAA |          202226.39 |             3397.6 |              -69876
 catalog channel | catalog_pageAAAAAAAAAOACAAAA | 394125.97000000003 |           36464.05 |  -24875.91000000002
 catalog channel | catalog_pageAAAAAAAAAOLBAAAA |         1244560.47 |           45863.22 | -139182.55999999997
 catalog channel | catalog_pageAAAAAAAAAOPBAAAA |          235217.91 |           11003.25 |   4627.219999999997
 catalog channel | catalog_pageAAAAAAAAAPACAAAA |          286867.76 |           27507.27 |  -59433.14999999998
 catalog channel | catalog_pageAAAAAAAAAPLBAAAA |  582912.4600000001 |           21712.03 |  -60496.11000000001
 catalog channel | catalog_pageAAAAAAAAAPPBAAAA | 254775.30000000002 |  9173.560000000001 |  -54241.54000000001
 catalog channel | catalog_pageAAAAAAAABAACAAAA |          297390.99 |           11496.07 |           -39981.56
 catalog channel | catalog_pageAAAAAAAABABCAAAA | 243244.90000000002 | 18075.230000000003 |           -48747.58
 catalog channel | catalog_pageAAAAAAAABAMBAAAA |          691956.15 |            20145.6 |  -67639.91000000002
 catalog channel | catalog_pageAAAAAAAABBACAAAA | 243210.67000000007 | 22276.989999999998 |  -63742.26999999999
 catalog channel | catalog_pageAAAAAAAABBMBAAAA | 520994.68000000005 | 29883.960000000003 |           -52483.72
 catalog channel | catalog_pageAAAAAAAABCACAAAA |          315181.37 |           19779.84 |           -15512.59
 catalog channel | catalog_pageAAAAAAAABCMBAAAA |          586433.03 |           27035.88 |  -89524.20000000003
 catalog channel | catalog_pageAAAAAAAABDACAAAA | 258586.00999999998 |           15173.36 |  16572.119999999995
 catalog channel | catalog_pageAAAAAAAABDLBAAAA |          1238681.4 |           67714.35 | -218310.71999999994
 catalog channel | catalog_pageAAAAAAAABDMBAAAA |          540411.75 | 40583.130000000005 |  -84705.69000000002
 catalog channel | catalog_pageAAAAAAAABEACAAAA |           234856.7 |  6766.879999999999 |  -52676.56999999999
 catalog channel | catalog_pageAAAAAAAABELBAAAA | 1167621.3800000001 |  54611.36999999999 | -221747.19000000006
 catalog channel | catalog_pageAAAAAAAABEMBAAAA | 488686.27999999997 | 19763.140000000003 |           -57980.44
 catalog channel | catalog_pageAAAAAAAABFACAAAA |          280677.09 |            6262.14 |           -28949.96
 catalog channel | catalog_pageAAAAAAAABFLBAAAA |         1118135.68 |            80295.4 |             -196453
 catalog channel | catalog_pageAAAAAAAABFMBAAAA |          628600.52 |           38873.09 |  -75123.76999999999
 catalog channel | catalog_pageAAAAAAAABGACAAAA | 426819.18000000005 |             5954.5 |            -7039.77
 catalog channel | catalog_pageAAAAAAAABGLBAAAA | 1120926.0399999998 | 41124.810000000005 | -133451.65000000002
 catalog channel | catalog_pageAAAAAAAABGMBAAAA |  703184.3300000001 |  68540.88999999998 |           -97488.37
 catalog channel | catalog_pageAAAAAAAABHACAAAA |          312571.62 |            27051.1 |           -50276.83
 catalog channel | catalog_pageAAAAAAAABHLBAAAA | 1197897.5400000003 |  58445.30000000001 | -106138.32999999999
 catalog channel | catalog_pageAAAAAAAABHMBAAAA |  645687.2300000001 | 37213.549999999996 | -35735.189999999995
 catalog channel | catalog_pageAAAAAAAABIACAAAA |          321626.27 |           24006.41 | -22122.299999999996
 catalog channel | catalog_pageAAAAAAAABILBAAAA | 1279785.6599999997 |           65782.83 | -136592.59000000003
 catalog channel | catalog_pageAAAAAAAABIMBAAAA |  539597.9700000002 |           20702.29 |  -77197.56999999999
 catalog channel | catalog_pageAAAAAAAABJACAAAA | 283329.70000000007 |           17200.27 |  -78047.36000000002
 catalog channel | catalog_pageAAAAAAAABJLBAAAA | 1170023.8699999999 |           56322.08 | -188617.50999999998
 catalog channel | catalog_pageAAAAAAAABJMBAAAA |  499231.1600000001 |           42979.49 | -118042.52999999998
 catalog channel | catalog_pageAAAAAAAABKACAAAA |          273035.78 |           10112.82 |           -88677.09
 catalog channel | catalog_pageAAAAAAAABKLBAAAA |         1109475.72 |           52467.12 | -190263.60000000003
 catalog channel | catalog_pageAAAAAAAABKMBAAAA |          565155.34 | 26087.510000000002 |  -7398.329999999985
 catalog channel | catalog_pageAAAAAAAABKPBAAAA |          274776.94 | 18072.059999999998 |           -29302.47
 catalog channel | catalog_pageAAAAAAAABLACAAAA |           300292.4 |           26585.13 |           -25269.71
 catalog channel | catalog_pageAAAAAAAABLLBAAAA |         1151238.58 |            50384.6 | -183776.71999999997
 catalog channel | catalog_pageAAAAAAAABLPBAAAA | 179351.75999999998 |           13228.29 |  -75904.00000000001
 catalog channel | catalog_pageAAAAAAAABMACAAAA |          346003.05 |           19184.22 | -20158.880000000005
 catalog channel | catalog_pageAAAAAAAABMLBAAAA | 1262819.9900000002 |           42618.57 |          -178104.11
 catalog channel | catalog_pageAAAAAAAABMPBAAAA |          243814.81 | 14046.699999999999 |  -58797.18999999999
 catalog channel | catalog_pageAAAAAAAABNACAAAA | 295039.69000000006 |            6783.62 |  -35230.94999999998
 catalog channel | catalog_pageAAAAAAAABNLBAAAA |          1139004.5 |           77919.28 |  -172432.9699999999
 catalog channel | catalog_pageAAAAAAAABNPBAAAA | 255273.39999999997 | 23754.469999999998 |   2777.680000000002
 catalog channel | catalog_pageAAAAAAAABOACAAAA |          309287.91 |           38427.05 |           -53358.22
 catalog channel | catalog_pageAAAAAAAABOLBAAAA |         1150770.55 |           60711.99 |          -181225.55
 catalog channel | catalog_pageAAAAAAAABOPBAAAA |          330626.97 |  4303.110000000001 |            -9767.64
 catalog channel | catalog_pageAAAAAAAABPACAAAA |           314812.7 | 21724.760000000002 |           -66519.61
 catalog channel | catalog_pageAAAAAAAABPLBAAAA |  561518.6599999999 | 13022.859999999999 |  -93975.12999999998
 catalog channel | catalog_pageAAAAAAAABPPBAAAA |          240719.88 | 5904.9800000000005 |            -30381.9
 catalog channel | catalog_pageAAAAAAAACAACAAAA | 216985.45999999996 | 24305.449999999997 |           -36841.59
 catalog channel | catalog_pageAAAAAAAACABCAAAA |             339853 |           14489.02 | -31027.780000000006
 catalog channel | catalog_pageAAAAAAAACAMBAAAA |  667313.4100000001 |           19365.02 | -31121.780000000006
 catalog channel | catalog_pageAAAAAAAACBACAAAA | 253571.02999999997 | 3905.2699999999995 |           -30655.52
(100 rows)

